profile_id,education_level,OL_subject_0_score,OL_subject_1_score,OL_subject_2_score,OL_subject_3_score,AL_stream,AL_subject_0_score,AL_subject_1_score,AL_subject_2_score,university_score,gpa
4531,2,70,37,51,64,4,,,,78,4.0
4532,0,69,60,16,31,,,,,,
4533,2,13,36,21,0,3,,,,98,3.29
4534,2,83,5,59,84,3,,,,78,3.38
4535,1,37,5,51,91,4,,,,,
4536,0,51,77,12,52,,,,,,
4537,1,40,99,75,48,0,94,49,19,,
4538,2,53,94,63,55,3,,,,99,2.68
4539,0,8,63,74,14,,,,,,
4540,0,75,34,64,44,,,,,,
4541,0,11,40,66,72,,,,,,
4542,2,64,62,38,13,3,,,,67,3.46
4543,1,39,41,45,63,2,,,,,
4544,0,65,66,76,33,,,,,,
4545,2,99,28,14,5,1,31,34,,67,3.2
4546,0,34,92,52,24,,,,,,
4547,0,4,65,84,72,,,,,,
4548,2,6,1,82,1,0,94,32,15,91,3.19
4549,0,31,97,84,2,,,,,,
4550,2,50,55,57,60,0,31,18,37,73,2.31
4551,2,53,52,61,32,0,87,97,22,93,3.49
4552,1,9,95,21,41,4,,,,,
4553,0,7,51,39,89,,,,,,
4554,1,64,87,1,92,1,15,56,,,
4555,2,24,46,89,14,0,1,87,54,61,3.27
4556,2,37,80,68,85,2,,,,72,3.37
4557,0,17,11,83,75,,,,,,
4558,0,14,93,20,28,,,,,,
4559,2,51,13,73,81,1,73,45,,85,3.08
4560,0,36,35,48,9,,,,,,
4561,0,23,89,92,13,,,,,,
4562,2,63,78,25,84,2,,,,90,2.96
4563,0,21,66,1,14,,,,,,
4564,2,9,53,7,46,2,,,,67,3.05
4565,1,63,37,7,50,2,,,,,
4566,1,38,90,5,11,4,,,,,
4567,0,84,50,24,1,,,,,,
4568,2,53,63,90,35,1,18,38,,91,2.99
4569,1,39,54,87,4,3,,,,,
4570,1,32,86,22,9,1,71,34,,,
4571,0,54,81,91,80,,,,,,
4572,1,38,76,26,53,3,,,,,
4573,0,80,82,90,53,,,,,,
4574,2,75,74,53,13,0,31,57,2,94,3.35
4575,0,2,95,80,44,,,,,,
4576,1,59,61,15,77,0,98,32,86,,
4577,0,75,95,84,88,,,,,,
4578,0,61,79,47,89,,,,,,
4579,0,30,21,47,30,,,,,,
4580,0,96,22,69,93,,,,,,
4581,1,15,97,68,64,0,45,91,14,,
4582,2,53,8,3,71,3,,,,89,4.0
4583,1,6,41,39,56,1,2,59,,,
4584,1,36,54,35,2,1,34,25,,,
4585,0,65,52,11,62,,,,,,
4586,0,70,12,40,28,,,,,,
4587,1,99,33,64,3,3,,,,,
4588,2,29,39,89,8,1,59,91,,75,2.5
4589,0,31,6,57,18,,,,,,
4590,1,45,59,39,13,4,,,,,
4591,0,95,93,3,86,,,,,,
4592,2,75,44,59,1,1,21,55,,92,3.5
4593,1,35,40,28,23,0,39,95,78,,
4594,0,65,11,3,49,,,,,,
4595,1,73,65,42,38,1,99,92,,,
4596,2,56,34,84,79,4,,,,78,3.28
4597,2,10,87,26,12,0,10,78,13,71,3.01
4598,1,35,44,66,75,2,,,,,
4599,2,55,44,23,83,2,,,,89,3.42
4600,1,9,80,39,51,1,99,73,,,
4601,0,13,59,89,8,,,,,,
4602,1,3,38,87,48,2,,,,,
4603,1,84,31,69,26,2,,,,,
4604,1,53,24,14,41,1,97,95,,,
4605,2,55,38,34,46,1,6,26,,61,2.98
4606,2,77,31,98,54,3,,,,94,3.44
4607,0,52,54,7,92,,,,,,
4608,2,49,33,43,15,3,,,,66,3.28
4609,1,39,33,52,75,1,81,96,,,
4610,0,8,77,69,95,,,,,,
4611,1,92,12,8,56,1,80,8,,,
4612,1,74,10,68,6,0,38,10,77,,
4613,2,24,97,52,85,3,,,,94,3.99
4614,1,53,60,48,81,1,12,64,,,
4615,2,11,44,32,77,2,,,,61,2.36
4616,2,70,32,5,57,0,83,68,76,84,3.14
4617,0,40,87,4,40,,,,,,
4618,2,20,5,4,57,0,59,13,74,81,3.59
4619,1,14,78,8,91,1,29,17,,,
4620,2,85,38,61,52,4,,,,76,3.43
4621,1,26,17,83,99,0,58,2,72,,
4622,0,46,74,91,85,,,,,,
4623,2,34,61,69,63,4,,,,97,3.4
4624,0,50,67,42,88,,,,,,
4625,0,57,49,93,46,,,,,,
4626,2,40,81,87,28,4,,,,97,3.44
4627,1,20,43,20,51,4,,,,,
4628,0,91,15,16,38,,,,,,
4629,2,80,43,56,99,1,45,9,,77,3.11
4630,1,65,30,7,97,1,60,13,,,
4631,0,99,86,80,74,,,,,,
4632,2,92,80,48,96,0,45,82,87,73,2.73
4633,2,24,65,82,6,3,,,,93,3.49
4634,2,66,60,77,24,3,,,,73,3.52
4635,0,79,62,37,86,,,,,,
4636,0,91,43,31,36,,,,,,
4637,0,29,28,58,36,,,,,,
4638,2,29,30,48,46,3,,,,63,3.28
4639,0,70,90,98,83,,,,,,
4640,1,59,19,41,77,2,,,,,
4641,0,94,10,16,41,,,,,,
4642,2,53,52,70,68,1,78,28,,87,2.89
4643,1,69,31,40,36,0,40,48,40,,
4644,1,63,39,12,19,4,,,,,
4645,0,67,68,8,78,,,,,,
4646,0,58,20,37,79,,,,,,
4647,1,84,36,18,90,1,55,7,,,
4648,1,49,92,34,45,1,65,13,,,
4649,1,75,76,77,46,0,66,24,67,,
4650,0,19,55,70,47,,,,,,
4651,0,71,73,0,60,,,,,,
4652,0,16,52,21,27,,,,,,
4653,1,16,28,61,34,2,,,,,
4654,0,12,48,23,88,,,,,,
4655,0,83,36,28,35,,,,,,
4656,0,65,85,95,54,,,,,,
4657,1,77,25,88,25,0,85,93,65,,
4658,0,22,1,26,41,,,,,,
4659,0,6,40,39,83,,,,,,
4660,1,75,75,75,82,1,55,47,,,
4661,1,12,71,19,92,3,,,,,
4662,2,67,29,60,34,1,85,46,,73,2.73
4663,1,45,3,21,61,2,,,,,
4664,0,46,35,17,61,,,,,,
4665,2,69,71,22,76,4,,,,63,2.9
4666,1,91,77,32,51,1,74,21,,,
4667,1,64,32,26,0,4,,,,,
4668,2,61,69,39,26,0,30,27,90,86,3.64
4669,2,41,86,49,49,2,,,,93,3.07
4670,2,93,79,8,79,2,,,,92,3.22
4671,2,13,32,72,40,0,44,8,22,68,2.79
4672,2,9,6,6,22,2,,,,87,2.94
4673,2,11,26,87,81,4,,,,81,3.82
4674,1,22,67,30,7,2,,,,,
4675,1,68,74,38,25,1,74,3,,,
4676,1,27,1,65,85,2,,,,,
4677,0,97,76,74,24,,,,,,
4678,1,34,87,70,12,1,69,15,,,
4679,2,96,26,37,16,1,57,16,,78,3.45
4680,0,27,3,7,39,,,,,,
4681,1,87,61,44,52,3,,,,,
4682,0,77,1,70,4,,,,,,
4683,0,17,31,69,71,,,,,,
4684,2,88,43,37,76,3,,,,69,3.12
4685,1,65,8,31,33,3,,,,,
4686,0,46,76,47,41,,,,,,
4687,1,81,75,53,67,1,85,59,,,
4688,0,61,54,74,82,,,,,,
4689,1,30,81,17,75,1,85,43,,,
4690,1,89,93,65,11,1,2,57,,,
4691,2,56,18,13,46,1,40,98,,94,3.43
4692,1,97,88,44,41,2,,,,,
4693,2,14,94,28,52,2,,,,80,3.21
4694,2,90,74,72,24,2,,,,66,3.58
4695,1,71,65,86,93,4,,,,,
4696,2,69,34,54,16,1,61,22,,72,3.76
4697,1,78,87,56,9,1,71,75,,,
4698,1,61,6,57,99,1,49,78,,,
4699,1,19,41,93,25,0,92,53,44,,
4700,2,15,37,67,56,2,,,,60,3.39
4701,0,70,45,55,4,,,,,,
4702,2,28,28,38,85,1,63,69,,70,2.73
4703,0,36,84,71,54,,,,,,
4704,2,42,45,48,26,0,88,61,4,77,2.65
4705,0,2,35,28,21,,,,,,
4706,0,82,14,54,97,,,,,,
4707,1,41,63,79,34,0,78,4,84,,
4708,1,30,65,75,78,4,,,,,
4709,0,45,9,21,78,,,,,,
4710,2,87,81,32,85,3,,,,67,3.1
4711,0,37,51,71,77,,,,,,
4712,0,26,3,88,3,,,,,,
4713,2,32,81,67,90,1,5,36,,87,2.85
4714,0,52,28,63,39,,,,,,
4715,0,99,6,67,58,,,,,,
4716,2,58,36,97,28,4,,,,70,3.61
4717,0,3,58,85,55,,,,,,
4718,0,24,66,57,92,,,,,,
4719,0,34,23,8,1,,,,,,
4720,0,47,7,53,92,,,,,,
4721,0,33,47,57,38,,,,,,
4722,0,8,71,77,54,,,,,,
4723,1,52,7,78,90,4,,,,,
4724,1,94,24,31,37,1,49,61,,,
4725,1,61,37,87,78,4,,,,,
4726,2,35,75,6,44,0,32,38,96,83,3.4
4727,0,63,13,67,51,,,,,,
4728,0,85,88,46,5,,,,,,
4729,2,76,0,63,13,0,67,6,56,64,3.12
4730,1,81,48,72,60,1,48,8,,,
4731,2,62,58,41,27,1,71,63,,60,3.93
4732,0,40,98,15,93,,,,,,
4733,2,15,1,17,94,2,,,,79,3.05
4734,2,8,17,68,81,0,53,56,58,76,3.44
4735,1,13,71,23,91,2,,,,,
4736,1,15,16,54,10,1,82,54,,,
4737,0,58,27,58,32,,,,,,
4738,0,10,16,0,15,,,,,,
4739,2,40,95,91,76,2,,,,78,2.91
4740,1,47,27,16,47,1,77,77,,,
4741,1,97,32,81,50,3,,,,,
4742,1,59,53,19,4,3,,,,,
4743,0,98,14,5,15,,,,,,
4744,1,9,17,92,33,0,52,48,95,,
4745,2,17,47,13,17,3,,,,60,2.64
4746,2,12,33,16,17,3,,,,96,3.41
4747,0,67,95,43,23,,,,,,
4748,0,0,30,61,66,,,,,,
4749,2,57,91,56,12,3,,,,71,3.26
4750,2,7,83,15,74,4,,,,91,3.08
4751,2,96,26,11,97,0,90,85,43,87,3.77
4752,0,60,7,2,30,,,,,,
4753,0,2,62,95,28,,,,,,
4754,2,15,71,9,51,1,41,7,,67,3.09
4755,0,5,38,7,45,,,,,,
4756,0,1,77,7,87,,,,,,
4757,1,6,68,18,89,2,,,,,
4758,2,96,42,87,90,2,,,,82,2.88
4759,1,53,31,8,23,1,7,36,,,
4760,1,69,47,35,89,0,7,46,32,,
4761,2,28,3,17,25,1,30,37,,97,2.43
4762,2,26,76,67,53,0,9,78,54,76,3.05
4763,1,77,70,56,83,0,59,86,48,,
4764,0,90,20,41,74,,,,,,
4765,0,20,96,68,16,,,,,,
4766,1,10,45,54,10,1,60,67,,,
4767,1,38,68,61,86,4,,,,,
4768,2,67,28,68,30,4,,,,74,3.46
4769,1,85,21,36,86,0,16,75,61,,
4770,1,75,53,64,92,4,,,,,
4771,2,69,51,13,3,3,,,,81,3.47
4772,1,22,55,34,21,0,27,53,14,,
4773,0,97,74,46,30,,,,,,
4774,2,98,71,66,91,4,,,,86,3.47
4775,2,48,91,72,18,4,,,,62,3.25
4776,1,94,60,82,18,1,79,45,,,
4777,1,17,80,86,14,2,,,,,
4778,0,42,90,4,56,,,,,,
4779,0,44,29,22,75,,,,,,
4780,1,66,11,3,43,2,,,,,
4781,2,61,94,75,4,1,96,14,,90,3.08
4782,0,34,57,7,28,,,,,,
4783,2,43,61,98,84,3,,,,62,2.8
4784,0,27,68,34,55,,,,,,
4785,0,19,73,51,7,,,,,,
4786,0,9,98,42,14,,,,,,
4787,0,75,62,40,48,,,,,,
4788,0,60,50,54,38,,,,,,
4789,2,5,46,19,34,4,,,,61,2.67
4790,1,79,65,50,62,2,,,,,
4791,1,43,23,58,21,0,81,21,44,,
4792,0,68,25,72,93,,,,,,
4793,2,57,46,87,32,0,47,60,76,65,2.81
4794,0,54,25,96,97,,,,,,
4795,1,95,64,41,55,0,33,21,99,,
4796,1,30,57,32,94,3,,,,,
4797,0,48,26,35,6,,,,,,
4798,0,60,56,41,81,,,,,,
4799,0,16,81,21,87,,,,,,
4800,0,59,48,40,26,,,,,,
4801,2,49,17,90,90,1,69,66,,99,3.09
4802,2,32,18,18,24,1,47,22,,60,3.57
4803,1,3,54,27,38,3,,,,,
4804,1,3,26,31,52,3,,,,,
4805,2,30,36,82,61,1,27,11,,71,2.79
4806,0,14,40,29,7,,,,,,
4807,2,27,61,47,78,2,,,,82,4.0
4808,0,25,39,62,97,,,,,,
4809,0,45,46,70,59,,,,,,
4810,1,2,53,87,46,1,16,87,,,
4811,1,29,2,27,82,2,,,,,
4812,2,4,62,1,72,3,,,,78,2.59
4813,0,52,56,2,89,,,,,,
4814,2,26,80,7,98,1,23,24,,76,2.55
4815,0,82,85,0,11,,,,,,
4816,2,9,26,70,35,4,,,,93,3.38
4817,2,86,57,69,21,3,,,,97,3.39
4818,0,9,0,72,99,,,,,,
4819,0,11,80,29,82,,,,,,
4820,2,89,50,26,18,0,21,69,95,85,2.83
4821,1,65,36,20,72,4,,,,,
4822,0,71,73,21,85,,,,,,
4823,0,40,31,7,56,,,,,,
4824,0,14,66,51,89,,,,,,
4825,1,20,33,50,45,3,,,,,
4826,0,77,21,68,59,,,,,,
4827,2,17,47,97,0,1,27,99,,95,4.0
4828,0,48,13,22,59,,,,,,
4829,2,45,95,19,56,3,,,,93,2.79
4830,2,39,7,24,83,3,,,,77,2.98
4831,0,57,67,23,96,,,,,,
4832,2,16,37,4,98,0,22,19,61,96,3.47
4833,2,99,13,33,44,1,67,44,,90,3.61
4834,1,42,18,59,79,1,46,35,,,
4835,2,36,2,73,37,0,57,18,46,80,3.32
4836,2,89,29,29,41,4,,,,88,3.05
4837,2,67,1,90,21,0,13,17,62,89,3.39
4838,1,96,18,47,71,4,,,,,
4839,1,59,12,6,36,2,,,,,
4840,0,23,44,86,32,,,,,,
4841,1,65,33,43,5,4,,,,,
4842,1,16,54,62,51,2,,,,,
4843,2,93,24,28,44,3,,,,75,2.99
4844,0,44,9,24,13,,,,,,
4845,0,48,86,89,15,,,,,,
4846,2,44,16,68,18,3,,,,68,3.37
4847,0,51,38,96,66,,,,,,
4848,2,63,13,68,26,1,33,14,,70,2.71
4849,1,32,83,84,99,3,,,,,
4850,2,85,80,99,82,3,,,,84,3.25
4851,2,66,31,6,4,0,28,62,81,71,3.02
4852,1,38,36,42,19,0,14,12,98,,
4853,1,15,66,9,30,0,21,69,3,,
4854,2,63,63,73,35,4,,,,80,3.04
4855,1,6,93,50,24,0,50,10,86,,
4856,1,83,23,73,48,3,,,,,
4857,0,1,79,74,14,,,,,,
4858,0,20,4,91,3,,,,,,
4859,2,40,54,50,80,3,,,,79,2.5
4860,1,31,99,30,59,3,,,,,
4861,1,87,0,61,16,3,,,,,
4862,0,75,91,0,84,,,,,,
4863,0,22,40,2,35,,,,,,
4864,2,94,97,32,95,3,,,,94,3.66
4865,1,90,10,58,40,3,,,,,
4866,0,92,99,87,41,,,,,,
4867,2,38,55,35,78,2,,,,76,3.18
4868,2,78,46,99,47,2,,,,77,3.41
4869,2,47,63,83,26,4,,,,97,3.33
4870,2,52,13,46,63,2,,,,62,2.79
4871,1,8,14,10,92,0,29,41,16,,
4872,2,17,80,59,99,1,80,27,,97,3.02
4873,2,78,49,59,74,1,98,5,,79,3.07
4874,0,9,69,83,48,,,,,,
4875,2,1,91,66,56,2,,,,67,3.27
4876,1,90,24,58,4,3,,,,,
4877,0,97,84,54,47,,,,,,
4878,1,12,40,95,27,3,,,,,
4879,0,38,28,64,3,,,,,,
4880,2,13,78,98,73,1,95,5,,86,3.06
4881,0,98,24,12,22,,,,,,
4882,2,80,62,58,94,0,43,32,81,64,3.17
4883,0,10,26,87,44,,,,,,
4884,2,56,63,97,10,2,,,,77,2.86
4885,0,39,31,36,74,,,,,,
4886,1,24,52,21,13,0,99,1,49,,
4887,0,58,90,69,6,,,,,,
4888,0,58,23,10,45,,,,,,
4889,0,57,63,61,68,,,,,,
4890,0,62,29,47,92,,,,,,
4891,0,62,91,65,87,,,,,,
4892,0,32,54,61,21,,,,,,
4893,0,86,9,48,93,,,,,,
4894,0,8,35,49,8,,,,,,
4895,1,77,84,97,73,4,,,,,
4896,0,51,89,45,53,,,,,,
4897,1,34,22,3,46,4,,,,,
4898,1,91,60,6,4,1,50,64,,,
4899,2,75,49,75,14,3,,,,71,3.48
4900,2,0,85,89,79,0,28,65,95,98,2.94
4901,2,77,75,47,43,2,,,,76,3.51
4902,0,99,96,75,70,,,,,,
4903,1,54,82,94,84,2,,,,,
4904,2,11,42,18,21,1,61,14,,86,3.12
4905,0,3,83,80,94,,,,,,
4906,0,32,25,4,8,,,,,,
4907,1,53,1,70,32,1,8,4,,,
4908,1,34,29,12,39,0,89,91,12,,
4909,1,4,17,3,91,4,,,,,
4910,1,43,81,6,31,2,,,,,
4911,1,89,12,98,41,4,,,,,
4912,2,87,22,52,20,3,,,,91,3.1
4913,1,23,93,66,7,3,,,,,
4914,1,4,30,35,78,4,,,,,
4915,2,49,68,91,90,0,79,16,16,66,3.54
4916,2,90,52,66,80,3,,,,69,3.28
4917,2,54,97,37,55,2,,,,96,3.15
4918,0,3,24,35,74,,,,,,
4919,2,81,31,63,69,3,,,,81,3.38
4920,2,17,6,71,21,1,48,3,,99,3.94
4921,2,76,96,88,37,2,,,,89,3.3
4922,1,40,7,47,55,4,,,,,
4923,0,25,31,6,64,,,,,,
4924,2,76,77,30,45,0,31,24,26,91,3.27
4925,2,50,45,42,3,2,,,,70,3.43
4926,2,17,42,30,71,3,,,,65,3.31
4927,1,31,95,28,98,1,42,73,,,
4928,0,84,70,44,12,,,,,,
4929,0,32,65,93,19,,,,,,
4930,1,37,26,82,79,1,23,19,,,
4931,2,40,62,65,40,3,,,,66,3.27
4932,2,42,9,67,68,0,34,87,44,99,4.0
4933,2,57,54,17,16,3,,,,64,2.98
4934,1,56,28,34,66,0,67,6,65,,
4935,2,59,74,54,68,1,7,76,,91,3.24
4936,0,58,16,83,94,,,,,,
4937,0,37,6,88,14,,,,,,
4938,1,67,18,8,95,1,4,99,,,
4939,1,82,63,11,54,1,70,79,,,
4940,0,65,83,97,88,,,,,,
4941,2,89,89,80,56,0,21,40,8,79,3.25
4942,1,96,30,18,34,3,,,,,
4943,0,97,11,61,10,,,,,,
4944,2,6,90,36,14,1,47,33,,71,3.32
4945,2,94,91,55,52,0,0,23,37,71,3.16
4946,0,77,51,19,29,,,,,,
4947,2,88,61,77,35,0,38,55,34,92,2.87
4948,0,0,36,79,51,,,,,,
4949,2,94,78,69,72,3,,,,67,3.37
4950,2,32,44,1,59,0,13,1,16,78,3.31
4951,2,13,67,94,33,4,,,,99,2.89
4952,2,21,17,93,91,1,15,69,,76,3.77
4953,2,62,65,2,65,1,69,14,,88,2.0
4954,1,73,73,43,67,1,14,29,,,
4955,1,19,74,13,18,0,22,98,77,,
4956,0,7,22,0,73,,,,,,
4957,1,3,16,18,42,2,,,,,
4958,2,38,61,10,57,4,,,,62,3.09
4959,1,60,24,31,97,2,,,,,
4960,1,90,17,78,51,2,,,,,
4961,0,19,93,98,6,,,,,,
4962,2,8,32,70,22,0,0,37,85,82,3.2
4963,2,60,83,62,87,1,3,29,,90,3.75
4964,0,10,26,95,25,,,,,,
4965,1,45,93,66,80,2,,,,,
4966,0,86,2,48,42,,,,,,
4967,2,11,31,70,76,3,,,,89,3.75
4968,2,55,8,62,69,4,,,,70,2.61
4969,2,43,97,21,88,1,60,4,,99,3.84
4970,1,65,27,9,38,3,,,,,
4971,0,19,97,94,44,,,,,,
4972,0,63,77,81,65,,,,,,
4973,0,18,26,71,37,,,,,,
4974,1,60,2,19,46,2,,,,,
4975,1,72,4,26,58,0,38,16,88,,
4976,1,21,66,45,17,4,,,,,
4977,1,94,0,63,74,3,,,,,
4978,0,64,80,20,64,,,,,,
4979,0,73,51,33,59,,,,,,
4980,0,9,70,14,75,,,,,,
4981,0,85,67,73,98,,,,,,
4982,2,81,96,91,64,4,,,,87,2.47
4983,0,76,83,95,12,,,,,,
4984,2,83,91,10,63,0,84,94,59,71,3.25
4985,1,9,66,0,68,1,57,39,,,
4986,1,13,72,43,81,3,,,,,
4987,2,79,51,21,59,4,,,,99,3.35
4988,1,29,2,78,3,4,,,,,
4989,2,83,96,53,14,2,,,,70,3.45
4990,2,48,78,85,10,4,,,,90,2.61
4991,0,3,2,94,18,,,,,,
4992,0,20,24,84,49,,,,,,
4993,1,4,85,29,8,0,54,85,19,,
4994,1,18,67,26,61,1,10,85,,,
4995,0,65,71,49,12,,,,,,
4996,1,96,63,32,98,4,,,,,
4997,0,29,62,49,26,,,,,,
4998,1,90,22,37,83,3,,,,,
4999,2,72,37,14,69,4,,,,85,2.6
5000,1,13,23,90,73,3,,,,,
