@RELATION student_profiles

@ATTRIBUTE profile_id NUMERIC
@ATTRIBUTE education_level NUMERIC
@ATTRIBUTE OL_subject_0_score NUMERIC
@ATTRIBUTE OL_subject_2_score NUMERIC
@ATTRIBUTE OL_subject_3_score NUMERIC
@ATTRIBUTE OL_subject_1_score NUMERIC
@ATTRIBUTE OL_subject_5_score NUMERIC
@ATTRIBUTE OL_subject_4_score NUMERIC
@ATTRIBUTE AL_stream NUMERIC
@ATTRIBUTE AL_subject_0_score NUMERIC
@ATTRIBUTE AL_subject_1_score NUMERIC
@ATTRIBUTE AL_subject_2_score NUMERIC
@ATTRIBUTE university_score NUMERIC
@ATTRIBUTE gpa NUMERIC

@DATA
4203, 2, 53, 20, 63, 57, 56, 3, 2, 71, 18, 26, 75, 3.87
4204, 0, 51, 89, 49, 51, 91, 57, null, null, null
4205, 1, 68, 49, 32, 57, 78, 49, 4, 97, 12, 67, null, null
4206, 0, 11, 93, 12, 27, 8, 3, null, null, null
4207, 0, 80, 3, 94, 82, 26, 87, null, null, null
4208, 0, 87, 50, 68, 55, 96, 48, null, null, null
4209, 0, 94, 47, 83, 7, 18, 9, null, null, null
4210, 2, 5, 23, 64, 63, 20, 86, 1, 94, 73, 14, 92, 3.29
4211, 2, 16, 5, 17, 93, 47, 94, 4, 60, 25, 79, 63, 2.99
4212, 1, 2, 69, 34, 67, 4, 91, 0, 90, 86, 44, null, null
4213, 0, 17, 86, 46, 85, 90, 18, null, null, null
4214, 1, 44, 58, 94, 96, 48, 16, 3, 16, 5, 42, null, null
4215, 1, 11, 70, 38, 18, 24, 20, 3, 78, 2, 79, null, null
4216, 1, 58, 75, 99, 20, 23, 75, 4, 59, 89, 62, null, null
4217, 0, 30, 62, 13, 36, 17, 24, null, null, null
4218, 2, 6, 90, 65, 58, 51, 87, 1, 2, 23, 99, 68, 3.01
4219, 1, 65, 2, 4, 13, 4, 37, 4, 96, 87, 46, null, null
4220, 0, 0, 70, 0, 10, 63, 6, null, null, null
4221, 0, 28, 20, 94, 74, 79, 28, null, null, null
4222, 1, 63, 56, 49, 16, 34, 74, 2, 53, 80, 22, null, null
4223, 2, 50, 55, 4, 71, 8, 94, 1, 81, 98, 55, 83, 3.0
4224, 0, 63, 8, 89, 25, 4, 4, null, null, null
4225, 0, 66, 83, 65, 36, 53, 97, null, null, null
4226, 2, 87, 57, 79, 54, 16, 40, 0, 49, 99, 20, 97, 3.13
4227, 2, 17, 80, 47, 49, 12, 26, 4, 31, 79, 47, 64, 3.53
4228, 2, 59, 28, 86, 88, 62, 2, 4, 40, 61, 34, 88, 3.64
4229, 0, 23, 25, 36, 42, 81, 66, null, null, null
4230, 0, 44, 26, 89, 3, 66, 81, null, null, null
4231, 0, 23, 19, 1, 4, 15, 83, null, null, null
4232, 1, 15, 16, 50, 59, 68, 11, 2, 50, 2, 26, null, null
4233, 0, 24, 92, 44, 42, 14, 11, null, null, null
4234, 0, 61, 1, 31, 60, 66, 33, null, null, null
4235, 0, 18, 66, 15, 23, 3, 76, null, null, null
4236, 1, 24, 56, 99, 2, 7, 83, 3, 93, 12, 56, null, null
4237, 0, 75, 41, 77, 67, 50, 63, null, null, null
4238, 0, 52, 27, 52, 63, 65, 33, null, null, null
4239, 0, 58, 56, 35, 11, 86, 49, null, null, null
4240, 1, 51, 41, 24, 20, 23, 31, 3, 95, 15, 72, null, null
4241, 2, 38, 81, 11, 93, 30, 41, 2, 8, 83, 53, 85, 3.73
4242, 1, 90, 51, 27, 84, 11, 27, 2, 89, 32, 17, null, null
4243, 2, 97, 23, 45, 8, 12, 32, 1, 23, 47, 63, 70, 3.25
4244, 1, 89, 40, 85, 33, 95, 13, 2, 2, 97, 79, null, null
4245, 2, 62, 29, 13, 47, 32, 56, 0, 49, 21, 13, 61, 3.95
4246, 1, 20, 65, 77, 24, 19, 70, 2, 18, 56, 90, null, null
4247, 1, 0, 84, 62, 63, 6, 28, 0, 24, 96, 85, null, null
4248, 2, 36, 14, 34, 24, 53, 37, 1, 64, 20, 26, 63, 3.27
4249, 0, 0, 0, 45, 82, 85, 73, null, null, null
4250, 1, 78, 56, 50, 64, 98, 54, 3, 62, 62, 75, null, null
4251, 2, 16, 49, 78, 42, 45, 80, 2, 34, 39, 62, 94, 2.74
4252, 1, 70, 12, 32, 8, 88, 20, 1, 67, 88, 94, null, null
4253, 0, 10, 93, 87, 82, 89, 73, null, null, null
4254, 1, 6, 0, 98, 14, 57, 72, 0, 81, 37, 55, null, null
4255, 0, 90, 20, 88, 14, 1, 71, null, null, null
4256, 1, 38, 41, 88, 11, 18, 77, 2, 37, 32, 40, null, null
4257, 1, 43, 38, 42, 17, 27, 72, 2, 67, 92, 85, null, null
4258, 1, 83, 26, 47, 32, 94, 49, 1, 24, 56, 46, null, null
4259, 2, 79, 73, 8, 4, 10, 6, 3, 35, 39, 54, 97, 3.23
4260, 1, 0, 32, 30, 10, 84, 31, 4, 31, 91, 39, null, null
4261, 0, 64, 69, 47, 31, 93, 12, null, null, null
4262, 2, 44, 20, 14, 24, 57, 54, 2, 99, 91, 82, 65, 3.11
4263, 1, 75, 35, 45, 55, 61, 69, 4, 44, 59, 5, null, null
4264, 1, 72, 79, 8, 24, 32, 44, 3, 88, 44, 59, null, null
4265, 1, 61, 73, 61, 7, 65, 1, 2, 80, 72, 68, null, null
4266, 2, 63, 51, 69, 2, 27, 67, 4, 52, 60, 45, 93, 3.11
4267, 1, 66, 69, 35, 2, 77, 2, 0, 49, 93, 91, null, null
4268, 1, 21, 41, 11, 4, 39, 99, 0, 66, 4, 13, null, null
4269, 1, 77, 96, 20, 35, 73, 3, 4, 67, 41, 22, null, null
4270, 2, 21, 11, 93, 79, 54, 20, 0, 73, 60, 95, 69, 2.81
4271, 0, 81, 96, 94, 91, 4, 45, null, null, null
4272, 2, 21, 32, 1, 5, 98, 92, 2, 77, 21, 11, 80, 3.33
4273, 0, 94, 86, 86, 81, 37, 64, null, null, null
4274, 2, 54, 52, 20, 24, 55, 56, 2, 47, 5, 64, 94, 3.67
4275, 2, 25, 41, 89, 61, 1, 59, 4, 34, 92, 83, 99, 3.37
4276, 1, 81, 61, 55, 95, 23, 30, 3, 37, 89, 66, null, null
4277, 2, 51, 52, 17, 1, 77, 38, 1, 76, 32, 24, 66, 2.97
4278, 1, 62, 88, 24, 62, 61, 89, 3, 0, 80, 81, null, null
4279, 2, 82, 74, 49, 2, 24, 81, 2, 80, 53, 50, 72, 3.32
4280, 2, 76, 35, 81, 97, 34, 44, 2, 95, 87, 99, 86, 3.3
4281, 1, 76, 16, 29, 78, 20, 74, 0, 36, 42, 14, null, null
4282, 1, 62, 28, 56, 78, 86, 69, 4, 96, 44, 45, null, null
4283, 2, 57, 11, 17, 89, 57, 5, 2, 70, 66, 12, 62, 3.32
4284, 2, 37, 44, 99, 83, 52, 80, 1, 17, 50, 81, 86, 3.51
4285, 0, 23, 8, 39, 96, 8, 46, null, null, null
4286, 2, 27, 25, 30, 52, 89, 50, 3, 47, 9, 38, 93, 2.59
4287, 2, 12, 98, 12, 0, 20, 3, 4, 52, 39, 49, 67, 2.39
4288, 1, 94, 69, 4, 49, 4, 41, 1, 59, 57, 97, null, null
4289, 0, 11, 86, 50, 1, 66, 25, null, null, null
4290, 1, 94, 74, 5, 56, 31, 13, 3, 41, 26, 19, null, null
4291, 1, 85, 66, 56, 88, 44, 30, 3, 94, 16, 94, null, null
4292, 2, 22, 0, 73, 65, 43, 34, 4, 94, 72, 17, 80, 3.3
4293, 1, 66, 5, 78, 67, 72, 10, 2, 27, 89, 62, null, null
4294, 0, 48, 99, 70, 81, 10, 35, null, null, null
4295, 1, 15, 95, 30, 30, 28, 60, 2, 1, 47, 0, null, null
4296, 2, 41, 95, 26, 13, 47, 88, 3, 71, 86, 18, 94, 2.39
4297, 1, 99, 31, 80, 42, 51, 55, 4, 29, 48, 42, null, null
4298, 0, 89, 75, 7, 50, 87, 79, null, null, null
4299, 1, 56, 81, 51, 68, 40, 27, 0, 41, 40, 95, null, null
4300, 2, 2, 71, 86, 10, 13, 74, 4, 95, 88, 61, 91, 2.68
4301, 1, 33, 75, 15, 33, 20, 92, 3, 54, 13, 25, null, null
4302, 0, 23, 29, 94, 16, 76, 19, null, null, null
4303, 1, 7, 95, 90, 93, 95, 78, 2, 32, 75, 58, null, null
4304, 1, 28, 48, 63, 27, 43, 20, 3, 34, 68, 77, null, null
4305, 1, 30, 75, 91, 89, 84, 88, 1, 10, 2, 9, null, null
4306, 0, 68, 56, 63, 80, 8, 28, null, null, null
4307, 2, 87, 31, 5, 64, 64, 36, 2, 75, 80, 10, 85, 3.99
4308, 0, 59, 47, 12, 61, 41, 96, null, null, null
4309, 2, 64, 17, 78, 6, 90, 98, 3, 74, 90, 68, 61, 3.1
4310, 1, 16, 91, 4, 36, 50, 97, 2, 90, 4, 73, null, null
4311, 0, 83, 99, 73, 30, 23, 32, null, null, null
4312, 1, 51, 80, 40, 53, 16, 88, 0, 58, 25, 49, null, null
4313, 1, 53, 10, 64, 42, 18, 0, 3, 40, 67, 61, null, null
4314, 1, 95, 92, 68, 25, 38, 60, 0, 14, 57, 59, null, null
4315, 2, 18, 87, 76, 99, 37, 42, 0, 80, 98, 12, 66, 3.33
4316, 1, 73, 10, 36, 49, 19, 74, 4, 82, 86, 46, null, null
4317, 1, 96, 24, 57, 42, 73, 1, 2, 78, 9, 79, null, null
4318, 2, 75, 54, 95, 62, 0, 30, 0, 6, 65, 95, 98, 2.69
4319, 0, 25, 51, 81, 85, 77, 9, null, null, null
4320, 2, 84, 54, 22, 42, 69, 18, 2, 45, 46, 13, 90, 2.99
4321, 1, 93, 48, 75, 78, 63, 24, 0, 17, 20, 64, null, null
4322, 2, 11, 82, 77, 56, 82, 44, 2, 56, 12, 32, 85, 2.95
4323, 1, 56, 81, 63, 54, 53, 97, 2, 95, 1, 86, null, null
4324, 0, 39, 84, 58, 91, 35, 65, null, null, null
4325, 0, 86, 79, 96, 15, 31, 71, null, null, null
4326, 0, 91, 11, 43, 26, 97, 21, null, null, null
4327, 0, 68, 49, 60, 68, 90, 3, null, null, null
4328, 1, 22, 11, 40, 57, 20, 52, 3, 74, 71, 57, null, null
4329, 2, 37, 1, 41, 97, 66, 59, 4, 4, 67, 69, 60, 2.68
4330, 0, 24, 22, 6, 51, 13, 40, null, null, null
4331, 0, 74, 58, 89, 48, 31, 54, null, null, null
4332, 2, 1, 72, 39, 8, 13, 2, 3, 16, 95, 27, 89, 3.35
4333, 0, 78, 42, 86, 11, 52, 0, null, null, null
4334, 0, 98, 50, 61, 64, 57, 15, null, null, null
4335, 2, 72, 72, 41, 47, 83, 48, 3, 5, 81, 3, 64, 3.27
4336, 2, 92, 50, 33, 38, 90, 64, 2, 99, 3, 16, 93, 3.77
4337, 2, 59, 53, 72, 12, 79, 24, 2, 99, 33, 42, 62, 3.5
4338, 2, 60, 93, 60, 45, 1, 44, 2, 4, 51, 76, 66, 3.17
4339, 1, 85, 24, 58, 97, 50, 18, 3, 44, 29, 45, null, null
4340, 0, 44, 20, 90, 48, 19, 79, null, null, null
4341, 0, 14, 33, 69, 58, 84, 71, null, null, null
4342, 2, 11, 6, 99, 43, 80, 49, 2, 21, 23, 79, 83, 3.65
4343, 1, 79, 96, 67, 56, 26, 65, 3, 36, 24, 3, null, null
4344, 1, 61, 4, 91, 2, 94, 75, 3, 71, 86, 0, null, null
4345, 1, 75, 16, 69, 94, 4, 34, 2, 61, 32, 6, null, null
4346, 2, 69, 73, 80, 76, 45, 42, 1, 38, 74, 62, 69, 2.43
4347, 2, 40, 97, 97, 44, 8, 14, 0, 6, 97, 5, 87, 3.02
4348, 2, 99, 19, 26, 4, 10, 35, 2, 95, 71, 87, 77, 3.0
4349, 1, 13, 61, 12, 61, 27, 39, 1, 2, 72, 70, null, null
4350, 2, 97, 70, 5, 53, 40, 71, 2, 34, 25, 70, 87, 3.45
4351, 1, 65, 50, 71, 25, 42, 17, 4, 86, 19, 34, null, null
4352, 0, 37, 40, 33, 39, 90, 38, null, null, null
4353, 0, 36, 34, 44, 22, 47, 95, null, null, null
4354, 0, 83, 87, 16, 50, 89, 56, null, null, null
4355, 2, 5, 8, 72, 58, 67, 26, 1, 82, 31, 43, 84, 2.72
4356, 2, 53, 32, 24, 24, 13, 88, 4, 46, 2, 40, 86, 3.23
4357, 1, 71, 8, 39, 28, 25, 24, 3, 83, 58, 19, null, null
4358, 2, 17, 29, 6, 9, 45, 59, 2, 7, 54, 59, 73, 4.0
4359, 1, 75, 28, 34, 18, 93, 37, 0, 60, 44, 42, null, null
4360, 0, 43, 39, 92, 80, 39, 5, null, null, null
4361, 0, 89, 91, 43, 87, 9, 44, null, null, null
4362, 2, 6, 51, 19, 10, 73, 86, 4, 31, 33, 40, 60, 3.14
4363, 0, 26, 97, 7, 17, 2, 89, null, null, null
4364, 2, 27, 41, 9, 97, 7, 89, 2, 28, 68, 10, 68, 3.26
4365, 0, 3, 80, 2, 91, 18, 62, null, null, null
4366, 2, 85, 40, 12, 78, 19, 2, 4, 35, 38, 2, 71, 2.92
4367, 1, 52, 17, 70, 32, 19, 93, 2, 20, 80, 38, null, null
4368, 0, 12, 47, 85, 95, 3, 53, null, null, null
4369, 0, 35, 46, 89, 2, 82, 73, null, null, null
4370, 1, 87, 99, 90, 62, 3, 83, 4, 72, 85, 77, null, null
4371, 1, 38, 82, 39, 84, 69, 43, 3, 98, 67, 47, null, null
4372, 1, 40, 11, 35, 4, 37, 33, 1, 68, 23, 25, null, null
4373, 1, 10, 61, 14, 60, 89, 42, 2, 13, 25, 52, null, null
4374, 0, 13, 34, 52, 51, 34, 6, null, null, null
4375, 2, 9, 14, 59, 3, 92, 91, 3, 45, 32, 43, 64, 3.62
4376, 2, 89, 73, 11, 91, 88, 32, 0, 70, 5, 58, 68, 3.95
4377, 1, 47, 55, 26, 43, 7, 82, 0, 3, 67, 76, null, null
4378, 1, 16, 63, 36, 12, 58, 44, 4, 0, 83, 81, null, null
4379, 1, 82, 63, 54, 31, 7, 63, 1, 78, 88, 3, null, null
4380, 1, 54, 43, 77, 44, 47, 63, 0, 41, 38, 40, null, null
4381, 0, 1, 8, 82, 33, 43, 66, null, null, null
4382, 1, 90, 2, 43, 40, 2, 1, 1, 28, 79, 0, null, null
4383, 1, 69, 89, 38, 37, 64, 19, 1, 81, 48, 6, null, null
4384, 0, 84, 79, 80, 58, 75, 85, null, null, null
4385, 0, 14, 16, 52, 91, 4, 94, null, null, null
4386, 2, 9, 71, 16, 35, 29, 19, 2, 44, 83, 29, 98, 2.91
4387, 1, 25, 1, 91, 76, 93, 0, 4, 26, 94, 31, null, null
4388, 0, 67, 1, 91, 8, 40, 60, null, null, null
4389, 0, 94, 6, 42, 32, 75, 88, null, null, null
4390, 2, 4, 19, 79, 36, 1, 19, 2, 34, 43, 21, 62, 2.88
4391, 2, 90, 1, 13, 38, 28, 86, 0, 20, 48, 30, 69, 3.66
4392, 2, 48, 90, 46, 3, 33, 70, 2, 68, 64, 38, 70, 2.67
4393, 2, 96, 68, 5, 56, 60, 59, 1, 56, 90, 47, 66, 3.73
4394, 2, 2, 44, 61, 42, 82, 54, 4, 84, 17, 69, 62, 2.96
4395, 0, 6, 11, 64, 21, 73, 71, null, null, null
4396, 0, 50, 94, 45, 27, 77, 1, null, null, null
4397, 0, 47, 95, 49, 13, 32, 69, null, null, null
4398, 1, 73, 29, 50, 6, 90, 3, 4, 8, 23, 51, null, null
4399, 1, 71, 45, 64, 87, 3, 85, 2, 76, 9, 37, null, null
4400, 2, 1, 73, 68, 30, 27, 10, 1, 97, 92, 73, 63, 3.53
4401, 1, 39, 52, 22, 80, 91, 7, 1, 8, 11, 28, null, null
4402, 0, 38, 92, 85, 64, 47, 32, null, null, null
4403, 1, 23, 41, 27, 45, 68, 62, 2, 57, 5, 41, null, null
4404, 1, 17, 17, 46, 77, 64, 79, 2, 41, 80, 68, null, null
4405, 1, 3, 92, 5, 69, 61, 90, 2, 62, 19, 18, null, null
4406, 1, 51, 14, 63, 87, 11, 32, 1, 19, 22, 37, null, null
4407, 2, 36, 79, 81, 11, 71, 5, 4, 52, 59, 67, 94, 2.56
4408, 2, 97, 28, 30, 56, 4, 31, 1, 59, 63, 60, 88, 2.57
4409, 1, 66, 74, 59, 98, 91, 93, 0, 90, 36, 31, null, null
4410, 0, 37, 59, 68, 2, 43, 12, null, null, null
4411, 1, 94, 99, 20, 86, 44, 8, 1, 99, 18, 57, null, null
4412, 2, 58, 1, 5, 90, 29, 65, 4, 81, 82, 5, 71, 3.23
4413, 0, 9, 15, 77, 3, 2, 59, null, null, null
4414, 1, 5, 24, 52, 67, 40, 19, 2, 55, 73, 21, null, null
4415, 2, 76, 68, 17, 67, 79, 98, 3, 61, 14, 2, 84, 2.76
4416, 0, 60, 42, 93, 28, 24, 45, null, null, null
4417, 2, 61, 63, 10, 90, 39, 55, 4, 69, 99, 1, 84, 2.88
4418, 2, 60, 91, 3, 55, 73, 93, 4, 29, 34, 21, 66, 3.2
4419, 0, 53, 73, 12, 11, 38, 12, null, null, null
4420, 0, 47, 41, 13, 87, 96, 41, null, null, null
4421, 2, 45, 74, 35, 81, 20, 29, 3, 26, 77, 27, 88, 2.95
4422, 1, 94, 42, 46, 55, 31, 75, 2, 26, 21, 10, null, null
4423, 1, 22, 58, 54, 88, 0, 89, 1, 51, 5, 29, null, null
4424, 1, 76, 42, 38, 43, 20, 85, 0, 68, 53, 59, null, null
4425, 2, 70, 46, 22, 47, 13, 77, 0, 73, 83, 67, 92, 2.71
4426, 1, 21, 5, 19, 75, 99, 80, 0, 33, 88, 7, null, null
4427, 1, 57, 2, 30, 21, 74, 67, 2, 9, 11, 52, null, null
4428, 1, 25, 16, 1, 36, 16, 62, 3, 82, 9, 56, null, null
4429, 0, 3, 40, 11, 57, 22, 62, null, null, null
4430, 1, 36, 35, 33, 18, 56, 2, 1, 31, 60, 7, null, null
4431, 1, 68, 9, 47, 3, 46, 25, 1, 64, 70, 67, null, null
4432, 2, 84, 13, 81, 5, 70, 69, 4, 31, 2, 97, 97, 3.89
4433, 2, 1, 74, 6, 53, 68, 93, 1, 28, 42, 65, 70, 3.28
4434, 2, 85, 15, 71, 61, 3, 46, 4, 34, 13, 94, 88, 3.14
4435, 2, 84, 14, 4, 66, 44, 61, 4, 8, 68, 62, 96, 3.26
4436, 1, 3, 36, 58, 53, 79, 69, 2, 75, 53, 66, null, null
4437, 1, 0, 19, 72, 55, 79, 80, 0, 96, 65, 58, null, null
4438, 2, 73, 42, 11, 91, 43, 68, 2, 27, 16, 78, 78, 2.83
4439, 2, 23, 85, 25, 60, 51, 43, 2, 11, 3, 85, 62, 2.4
4440, 0, 95, 20, 46, 96, 35, 24, null, null, null
4441, 2, 71, 38, 67, 84, 72, 56, 4, 33, 73, 77, 93, 3.64
4442, 2, 45, 93, 60, 79, 30, 10, 2, 52, 96, 21, 94, 2.97
4443, 1, 17, 53, 81, 87, 4, 94, 2, 50, 86, 54, null, null
4444, 0, 84, 48, 96, 15, 1, 38, null, null, null
4445, 0, 50, 12, 34, 48, 88, 47, null, null, null
4446, 0, 44, 98, 34, 92, 83, 78, null, null, null
4447, 2, 56, 67, 65, 69, 18, 51, 3, 79, 91, 64, 97, 3.05
4448, 2, 1, 69, 32, 34, 73, 97, 0, 82, 77, 56, 97, 3.25
4449, 1, 83, 53, 49, 25, 51, 64, 0, 60, 21, 4, null, null
4450, 0, 0, 77, 44, 61, 36, 13, null, null, null
4451, 2, 6, 78, 19, 83, 10, 6, 1, 60, 31, 75, 68, 3.17
4452, 0, 76, 20, 97, 50, 28, 81, null, null, null
4453, 0, 69, 18, 1, 59, 17, 77, null, null, null
4454, 2, 64, 96, 36, 50, 90, 2, 2, 75, 30, 64, 91, 3.31
4455, 0, 62, 94, 72, 2, 86, 0, null, null, null
4456, 0, 20, 57, 63, 2, 94, 77, null, null, null
4457, 1, 63, 40, 49, 2, 46, 41, 4, 82, 49, 13, null, null
4458, 2, 80, 4, 76, 30, 5, 89, 1, 8, 22, 33, 71, 3.36
4459, 0, 78, 57, 66, 58, 70, 33, null, null, null
4460, 0, 51, 89, 22, 97, 21, 25, null, null, null
4461, 0, 49, 92, 59, 22, 36, 90, null, null, null
4462, 0, 1, 44, 70, 87, 2, 3, null, null, null
4463, 2, 93, 35, 15, 46, 96, 30, 1, 9, 81, 61, 74, 3.5
4464, 2, 6, 75, 38, 48, 31, 33, 3, 55, 43, 82, 66, 3.08
4465, 1, 69, 53, 47, 86, 29, 54, 0, 77, 39, 83, null, null
4466, 1, 46, 40, 43, 2, 72, 61, 2, 19, 17, 81, null, null
4467, 2, 60, 74, 56, 65, 15, 76, 4, 27, 69, 52, 62, 3.01
4468, 2, 34, 99, 63, 50, 85, 21, 4, 31, 18, 29, 84, 3.51
4469, 1, 90, 61, 80, 39, 22, 95, 3, 10, 40, 39, null, null
4470, 1, 46, 64, 56, 19, 23, 48, 0, 25, 21, 82, null, null
4471, 1, 2, 15, 59, 15, 10, 4, 4, 49, 18, 77, null, null
4472, 0, 37, 76, 24, 77, 55, 0, null, null, null
4473, 0, 27, 64, 87, 16, 59, 36, null, null, null
4474, 1, 34, 14, 94, 42, 97, 61, 4, 61, 32, 41, null, null
4475, 2, 53, 87, 73, 26, 5, 57, 1, 49, 43, 48, 74, 3.71
4476, 0, 68, 42, 81, 99, 95, 33, null, null, null
4477, 0, 41, 44, 43, 92, 72, 94, null, null, null
4478, 1, 51, 96, 57, 74, 94, 20, 2, 87, 39, 56, null, null
4479, 1, 4, 52, 42, 11, 41, 77, 4, 45, 41, 9, null, null
4480, 2, 53, 27, 94, 42, 50, 91, 3, 39, 12, 43, 78, 3.09
4481, 1, 55, 19, 87, 20, 7, 54, 0, 44, 17, 12, null, null
4482, 0, 1, 67, 82, 3, 40, 61, null, null, null
4483, 0, 17, 19, 44, 88, 2, 56, null, null, null
4484, 2, 20, 6, 71, 95, 97, 81, 2, 3, 55, 90, 64, 3.61
4485, 0, 80, 55, 18, 54, 50, 20, null, null, null
4486, 1, 13, 83, 3, 55, 62, 37, 4, 37, 60, 80, null, null
4487, 1, 70, 55, 88, 16, 27, 4, 2, 53, 46, 44, null, null
4488, 2, 68, 65, 25, 84, 75, 69, 4, 57, 79, 45, 72, 3.76
4489, 2, 36, 55, 72, 61, 41, 87, 1, 73, 43, 90, 88, 2.61
4490, 0, 65, 73, 2, 4, 33, 95, null, null, null
4491, 1, 76, 24, 75, 41, 25, 36, 4, 39, 88, 3, null, null
4492, 1, 83, 76, 55, 90, 41, 44, 4, 74, 62, 42, null, null
4493, 2, 55, 3, 49, 25, 37, 30, 0, 74, 1, 58, 68, 3.19
4494, 0, 78, 81, 5, 23, 68, 98, null, null, null
4495, 0, 62, 69, 93, 75, 33, 59, null, null, null
4496, 1, 82, 23, 34, 97, 94, 16, 3, 60, 17, 95, null, null
4497, 2, 48, 71, 37, 11, 3, 80, 2, 4, 0, 86, 65, 3.42
4498, 1, 67, 29, 54, 54, 39, 17, 4, 6, 17, 47, null, null
4499, 0, 5, 88, 20, 13, 5, 4, null, null, null
4500, 2, 9, 92, 10, 51, 56, 84, 0, 98, 9, 2, 81, 2.95
4501, 1, 19, 10, 86, 11, 14, 71, 4, 94, 26, 91, null, null
4502, 0, 11, 53, 50, 32, 54, 80, null, null, null
4503, 0, 38, 43, 2, 1, 4, 71, null, null, null
4504, 2, 58, 43, 97, 67, 78, 82, 4, 70, 98, 20, 80, 3.03
4505, 2, 23, 64, 92, 66, 22, 95, 3, 67, 5, 62, 77, 3.4
4506, 0, 82, 16, 74, 91, 50, 31, null, null, null
4507, 2, 88, 26, 15, 40, 72, 77, 0, 81, 72, 97, 71, 3.84
4508, 1, 92, 71, 60, 69, 13, 86, 4, 2, 92, 96, null, null
4509, 1, 9, 63, 23, 79, 57, 36, 0, 61, 21, 98, null, null
4510, 1, 58, 89, 92, 49, 59, 40, 3, 82, 64, 72, null, null
4511, 2, 2, 0, 62, 70, 74, 12, 3, 94, 21, 4, 82, 3.19
4512, 0, 85, 70, 90, 43, 68, 64, null, null, null
4513, 0, 0, 78, 26, 65, 65, 26, null, null, null
4514, 1, 30, 62, 9, 51, 9, 79, 2, 2, 13, 80, null, null
4515, 0, 76, 0, 94, 15, 57, 26, null, null, null
4516, 2, 32, 45, 28, 73, 44, 62, 3, 0, 18, 59, 92, 3.3
4517, 1, 80, 43, 78, 62, 4, 82, 1, 48, 4, 59, null, null
4518, 0, 68, 44, 66, 85, 37, 39, null, null, null
4519, 2, 0, 26, 8, 13, 89, 40, 0, 28, 88, 25, 60, 3.9
4520, 1, 64, 6, 69, 69, 89, 2, 4, 52, 62, 33, null, null
4521, 0, 56, 78, 91, 71, 49, 78, null, null, null
4522, 0, 91, 94, 12, 70, 38, 36, null, null, null
4523, 2, 43, 49, 38, 23, 41, 6, 0, 96, 57, 12, 84, 3.09
4524, 0, 52, 60, 47, 53, 47, 3, null, null, null
4525, 0, 41, 76, 28, 46, 32, 58, null, null, null
4526, 0, 48, 43, 17, 96, 12, 56, null, null, null
4527, 1, 83, 1, 76, 16, 23, 87, 3, 99, 36, 29, null, null
4528, 0, 27, 39, 41, 86, 96, 97, null, null, null
4529, 0, 70, 73, 49, 85, 48, 40, null, null, null
4530, 2, 75, 93, 84, 29, 6, 48, 1, 40, 32, 79, 94, 2.58
4531, 1, 99, 71, 48, 37, 46, 94, 3, 53, 1, 3, null, null
4532, 2, 38, 38, 41, 1, 21, 52, 1, 17, 79, 82, 93, 3.41
4533, 1, 11, 44, 6, 64, 24, 53, 4, 78, 87, 13, null, null
4534, 2, 39, 56, 96, 33, 36, 97, 2, 41, 32, 24, 75, 2.06
4535, 2, 89, 78, 74, 7, 26, 77, 4, 58, 90, 34, 74, 2.84
4536, 0, 59, 18, 87, 26, 71, 8, null, null, null
4537, 2, 45, 25, 90, 90, 74, 17, 3, 6, 19, 9, 76, 3.15
4538, 1, 19, 94, 38, 37, 20, 56, 3, 72, 16, 94, null, null
4539, 2, 30, 14, 49, 58, 20, 57, 1, 4, 74, 19, 61, 4.0
4540, 1, 43, 65, 32, 22, 10, 41, 2, 82, 97, 68, null, null
4541, 1, 52, 48, 27, 92, 37, 49, 2, 29, 36, 21, null, null
4542, 1, 65, 44, 24, 13, 8, 33, 4, 33, 2, 60, null, null
4543, 0, 13, 58, 41, 89, 60, 63, null, null, null
4544, 1, 80, 94, 71, 48, 7, 36, 3, 81, 46, 58, null, null
4545, 2, 40, 68, 23, 67, 73, 23, 0, 70, 73, 6, 62, 3.36
4546, 2, 58, 14, 31, 92, 12, 82, 0, 24, 49, 11, 75, 3.3
4547, 2, 62, 31, 9, 83, 83, 1, 2, 79, 16, 17, 98, 2.58
4548, 0, 37, 65, 78, 86, 66, 55, null, null, null
4549, 1, 73, 57, 0, 32, 13, 47, 1, 81, 30, 44, null, null
4550, 2, 14, 96, 31, 48, 58, 74, 0, 66, 54, 46, 94, 3.82
4551, 2, 24, 60, 78, 10, 45, 31, 4, 47, 27, 94, 86, 4.0
4552, 2, 94, 33, 79, 33, 12, 83, 1, 85, 78, 43, 88, 3.04
4553, 1, 29, 79, 16, 83, 7, 45, 3, 70, 65, 40, null, null
4554, 1, 52, 13, 3, 23, 28, 40, 3, 70, 0, 30, null, null
4555, 1, 74, 13, 3, 3, 48, 24, 3, 13, 15, 54, null, null
4556, 0, 9, 72, 32, 68, 70, 64, null, null, null
4557, 0, 62, 66, 52, 53, 17, 44, null, null, null
4558, 1, 1, 24, 11, 4, 38, 68, 3, 17, 15, 28, null, null
4559, 0, 25, 12, 39, 45, 83, 21, null, null, null
4560, 2, 79, 45, 76, 75, 87, 20, 4, 19, 5, 10, 85, 3.17
